UID_01,BIOCHEMICAL,NCI_NAME,BROAD_NAME,FENLAND_METABOLON_NAME,FENLAND_BIOCRATES_NAME,ARIC_NAME1,ARIC_NAME2,UCLEB_NMR_NAME,SHANGHAI_CHD_NAME,HMDB_ID,HMDB_ID1,HMDB_ID2,CHEMICAL_ID,COMP_ID,PUBCHEM,CHEMSPIDER,CHEBI,INCHI,INCHIKEY,CAS,KEGG,SUPER_PATHWAY,SUB_PATHWAY,FLAG
CHEM100006140,Oleoyl-linoleoyl-glycerophosphoinositol (1)*,oleoyl_linoleoyl_gppi_1,NA,NA,NA,NA,oleoyl-linoleoyl-glycerophosphoinositol (1)*,NA,NA,NA,NA,NA,100006140,48303,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
HMDB05065,Oleoylcarnitine,oleoylcarnitine,C18:1 carnitine,oleoylcarnitine,NA,oleoylcarnitine,oleoylcarnitine,NA,oleoylcarnitine,HMDB05065,HMDB05065,NA,100001501,35160,6441392;53477789,NA,NA,NA,NA,38677-66-6,NA,LIPID,CARNITINE METABOLISM,NA
CHEM100009331,Oleoylcholine,oleoylcholine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100009331,53260,NA,NA,NA,NA,NA,NA,NA,LIPID,PHOSPHOLIPID METABOLISM,NA
HMDB01913,Omeprazole,omeprazole,NA,omeprazole,NA,NA,omeprazole,NA,NA,HMDB01913,HMDB01913,NA,100002725,38600,4594,NA,NA,NA,NA,73590-58-6,"D00455,D01207,D04056,D05259,C07324",XENOBIOTICS,DRUG,NA
HMDB03374,Ornithine (D-ornithine),ornithine,NA,ornithine,NA,ornithine,ornithine,NA,ornithine,HMDB03374,HMDB03374,NA,444,1493;35832;35833,6262,NA,NA,NA,NA,3184-13-2,C00077,AMINO ACID,UREA CYCLE; ARGININE AND PROLINE METABOLISM,NA
HMDB00214,Ornithine (L-ornithine),NA,ornithine,NA,Ornithine,NA,NA,NA,NA,HMDB00214,HMDB00214,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1",AHLPHDHHMVZTML-BYPYZUCNSA-N,NA,NA,NA,NA,NA
HMDB00226,Orotate,orotate,orotate,orotate,NA,NA,orotate,NA,NA,HMDB00226,HMDB00226,NA,445,1505,967,NA,NA,NA,NA,50887-69-9,C00295,NUCLEOTIDE,"PYRIMIDINE METABOLISM, OROTATE CONTAINING",NA
HMDB00788,Orotidine,orotidine,NA,orotidine,NA,NA,orotidine,NA,NA,HMDB00788,HMDB00788,NA,100001416,35172,92751,NA,NA,NA,NA,314-50-1,C01103,NUCLEOTIDE,"PYRIMIDINE METABOLISM, OROTATE CONTAINING",NA
HMDB02329,Oxalate (ethanedioate),oxalate__ethanedioate_,oxalate,oxalate (ethanedioate),NA,NA,oxalate (ethanedioate),NA,NA,HMDB02329,HMDB02329,NA,100000841,20694;41891,3819775971,NA,NA,NA,NA,144-62-7,C00209,CARBOHYDRATE; COFACTORS AND VITAMINS,GLYOXYLATE AND DICARBOXYLATE METABOLISM; ASCORBATE AND ALDARATE METABOLISM,NA
HMDB00223,Oxaloacetate,oxaloacetate,NA,oxaloacetate,NA,NA,NA,NA,NA,HMDB00223,HMDB00223,NA,447,47173,970,NA,NA,NA,NA,328-42-7,C00036,ENERGY,KREBS CYCLE / TCA CYCLE,NA
HMDB00786,Oxypurinol,oxypurinol,NA,oxypurinol,NA,NA,oxypurinol,NA,NA,HMDB00786,HMDB00786,NA,100002489,41725;41726,4644,NA,NA,NA,NA,2465-59-0,"D02365,C07599",XENOBIOTICS,DRUG,NA
HMDB11635,P-cresol sulfate,p_cresol_sulfate,NA,p-cresol sulfate,NA,p-cresol sulfate,p-cresol sulfate,NA,p-cresol sulfate,HMDB11635,HMDB11635,NA,100001315,36103,4615422;4615423,NA,NA,NA,NA,3233-57-7,C01468,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
HMDB11686,P-cresol-glucuronide*,p_cresol_glucuronide,NA,p-cresol-glucuronide*,NA,NA,p-cresol-glucuronide*,NA,NA,HMDB11686,HMDB11686,NA,100006191,48841,154035,NA,NA,NA,NA,17680-99-8,NA,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
CHEM100005939,P-hydroxyatorvastatin,p_hydroxyatorvastatin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100005939,47881,9851106,NA,NA,NA,NA,265989-44-4,NA,XENOBIOTICS,DRUG,NA
HMDB07876,"PC(14:0/18:3(9Z,12Z,15Z))",NA,NA,NA,PC aa C32:3,NA,NA,NA,NA,HMDB07876,HMDB07876,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H74NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h8,10,14,16,19-20,38H,6-7,9,11-13,15,17-18,21-37H2,1-5H3/b10-8-,16-14-,20-19-/t38-/m1/s1",AGQKQQAJRFTOGL-XPTMXNASSA-N,NA,NA,NA,NA,NA
HMDB07903,PC(14:1(9Z)/16:1(9Z)),NA,NA,NA,PC aa C30:2,NA,NA,NA,NA,HMDB07903,HMDB07903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB07989,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",NA,NA,NA,PC aa C38:5,NA,NA,NA,NA,HMDB07989,HMDB07989,NA,NA,NA,NA,NA,NA,"InChI=1S/C46H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h14,16,20-21,23-24,27,29,33,35,44H,6-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1",MWXAIAMSOXOQJK-JIXVGTEKSA-N,NA,NA,NA,NA,NA
HMDB08054,"PC(18:0/22:4(7Z,10Z,13Z,16Z))",NA,NA,NA,PC aa C40:4,NA,NA,NA,NA,HMDB08054,HMDB08054,NA,NA,NA,NA,NA,NA,"InChI=1S/C48H88NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-39-41-48(51)57-46(45-56-58(52,53)55-43-42-49(3,4)5)44-54-47(50)40-38-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,29,31,46H,6-13,15,17-19,21,23,26-28,30,32-45H2,1-5H3/b16-14-,22-20-,25-24-,31-29-/t46-/m1/s1",AXZGUCXCTZMPTR-UVGACIQRSA-N,NA,NA,NA,NA,NA
HMDB08058,PC(18:0/24:0),NA,NA,NA,PC aa C42:0,NA,NA,NA,NA,HMDB08058,HMDB08058,NA,NA,NA,NA,NA,NA,"InChI=1S/C50H100NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-41-43-50(53)59-48(47-58-60(54,55)57-45-44-51(3,4)5)46-56-49(52)42-40-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h48H,6-47H2,1-5H3/t48-/m1/s1",JAGKNQMHXVLJKL-QSCHNALKSA-N,NA,NA,NA,NA,NA
HMDB08124,PC(18:1(9Z)/24:0),NA,NA,NA,PC aa C42:1,NA,NA,NA,NA,HMDB08124,HMDB08124,NA,NA,NA,NA,NA,NA,"InChI=1S/C50H98NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-41-43-50(53)59-48(47-58-60(54,55)57-45-44-51(3,4)5)46-56-49(52)42-40-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h21,28,48H,6-20,22-27,29-47H2,1-5H3/b28-21-/t48-/m1/s1",FOWWMXZTRWYEGK-FQUFUIAJSA-N,NA,NA,NA,NA,NA
HMDB08287,"PC(20:0/22:5(7Z,10Z,13Z,16Z,19Z))",NA,NA,NA,PC aa C42:5,NA,NA,NA,NA,HMDB08287,HMDB08287,NA,NA,NA,NA,NA,NA,"InChI=1S/C50H90NO8P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-41-43-50(53)59-48(47-58-60(54,55)57-45-44-51(3,4)5)46-56-49(52)42-40-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,25,27,31,33,48H,6-7,9,11-13,15,17-19,21,23-24,26,28-30,32,34-47H2,1-5H3/b10-8-,16-14-,22-20-,27-25-,33-31-/t48-/m1/s1",SGYNBRXEOXADHS-CIUHTZMDSA-N,NA,NA,NA,NA,NA
HMDB08573,"PC(22:1(13Z)/20:3(8Z,11Z,14Z))",NA,NA,NA,PC aa C42:4,NA,NA,NA,NA,HMDB08573,HMDB08573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB11151,"PC(O-16:0/18:2(9Z,12Z))",NA,NA,NA,PC ae C34:2,NA,NA,NA,NA,HMDB11151,HMDB11151,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h14,16,20,22,41H,6-13,15,17-19,21,23-40H2,1-5H3/b16-14-,22-20-/t41-/m1/s1",IQACMFWAGALEAQ-WESJWMGVSA-N,NA,NA,NA,NA,NA
HMDB13402,PC(o-14:0/16:1(9Z)),NA,NA,NA,PC ae C30:1,NA,NA,NA,NA,HMDB13402,HMDB13402,NA,NA,NA,NA,NA,NA,"InChI=1S/C38H76NO7P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-38(40)46-37(36-45-47(41,42)44-34-32-39(3,4)5)35-43-33-30-28-26-24-22-19-17-15-13-11-9-7-2/h16,18,37H,6-15,17,19-36H2,1-5H3/b18-16-/t37-/m1/s1",ZCNUNZUDXNSNRZ-WTWBAFHPSA-N,NA,NA,NA,NA,NA
HMDB13406,PC(o-16:0/20:0),NA,NA,NA,PC ae C36:0,NA,NA,NA,NA,HMDB13406,HMDB13406,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H90NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h43H,6-42H2,1-5H3/t43-/m1/s1",QFZSBLJYDQLBAG-VZUYHUTRSA-N,NA,NA,NA,NA,NA
HMDB13409,"PC(o-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",NA,NA,NA,PC ae C38:6,NA,NA,NA,NA,HMDB13409,HMDB13409,NA,NA,NA,NA,NA,NA,"InChI=1S/C46H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-46(48)54-45(44-53-55(49,50)52-42-40-47(3,4)5)43-51-41-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,27,29,33,35,45H,6-7,9,11-13,15,17-19,21,23,26,28,30-32,34,36-44H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,29-27-,35-33-/t45-/m1/s1",QQQQNYAHSSIZBU-HIQXTUQZSA-N,NA,NA,NA,NA,NA
HMDB13410,PC(o-16:1(9Z)/14:1(9Z)),NA,NA,NA,PC ae C30:2,NA,NA,NA,NA,HMDB13410,HMDB13410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13431,PC(o-18:1(9Z)/20:1(11Z)),NA,NA,NA,PC ae C38:2,NA,NA,NA,NA,HMDB13431,HMDB13431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13433,PC(o-18:1(9Z)/22:0),NA,NA,NA,PC ae C40:1,NA,NA,NA,NA,HMDB13433,HMDB13433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13434,PC(o-18:1(9Z)/24:0),NA,NA,NA,PC ae C42:1,NA,NA,NA,NA,HMDB13434,HMDB13434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13437,"PC(o-18:2(9Z,12Z)/22:0)",NA,NA,NA,PC ae C40:2,NA,NA,NA,NA,HMDB13437,HMDB13437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13438,"PC(o-18:2(9Z,12Z)/24:0)",NA,NA,NA,PC ae C42:2,NA,NA,NA,NA,HMDB13438,HMDB13438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13439,"PC(o-20:0/18:3(6Z,9Z,12Z))",NA,NA,NA,PC ae C38:3,NA,NA,NA,NA,HMDB13439,HMDB13439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13442,"PC(o-20:0/20:4(8Z,11Z,14Z,17Z))",NA,NA,NA,PC ae C40:4,NA,NA,NA,NA,HMDB13442,HMDB13442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13443,PC(o-20:0/22:0),NA,NA,NA,PC ae C42:0,NA,NA,NA,NA,HMDB13443,HMDB13443,NA,NA,NA,NA,NA,NA,"InChI=1S/C50H102NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-27-29-31-33-35-37-39-41-43-50(52)58-49(48-57-59(53,54)56-46-44-51(3,4)5)47-55-45-42-40-38-36-34-32-30-28-25-23-21-19-17-15-13-11-9-7-2/h49H,6-48H2,1-5H3/t49-/m1/s1",BJUWREINODTBMO-ANFMRNGASA-N,NA,NA,NA,NA,NA
HMDB13445,"PC(o-22:0/18:3(6Z,9Z,12Z))",NA,NA,NA,PC ae C40:3,NA,NA,NA,NA,HMDB13445,HMDB13445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13448_HMDB13454,"PC(o-22:0/20:4(8Z,11Z,14Z,17Z)), PC(o-22:2(13Z,16Z)/20:2(11Z,14Z))",NA,NA,NA,PC ae C42:4,NA,NA,NA,NA,"HMDB13448,HMDB13454",HMDB13448,HMDB13454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13449,"PC(o-22:0/22:3(10Z,13Z,16Z))",NA,NA,NA,PC ae C44:3,NA,NA,NA,NA,HMDB13449,HMDB13449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13450,"PC(o-22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",NA,NA,NA,PC ae C44:6,NA,NA,NA,NA,HMDB13450,HMDB13450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13451,"PC(o-22:1(13Z)/20:4(8Z,11Z,14Z,17Z))",NA,NA,NA,PC ae C42:5,NA,NA,NA,NA,HMDB13451,HMDB13451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13456,"PC(o-22:2(13Z,16Z)/22:3(10Z,13Z,16Z))",NA,NA,NA,PC ae C44:5,NA,NA,NA,NA,HMDB13456,HMDB13456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13458,"PC(o-24:0/18:3(6Z,9Z,12Z))",NA,NA,NA,PC ae C42:3,NA,NA,NA,NA,HMDB13458,HMDB13458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB13460,"PC(o-24:0/20:4(8Z,11Z,14Z,17Z))",NA,NA,NA,PC ae C44:4,NA,NA,NA,NA,HMDB13460,HMDB13460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB00263,PEP,NA,PEP,NA,NA,NA,NA,NA,NA,HMDB00263,HMDB00263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMDB00220,Palmitate (16:0),palmitate__16_0_,NA,palmitate (16:0),NA,palmitate (16:0),palmitate (16:0),NA,palmitate (16:0),HMDB00220,HMDB00220,NA,424,1336,985,NA,NA,NA,NA,57-10-3,C00249,LIPID,LONG CHAIN FATTY ACID,NA
CHEM939,"Palmitate, methyl ester",palmitate__methyl_ester,NA,NA,NA,methyl palmitate,NA,NA,"palmitate, methyl ester",NA,NA,NA,939,12091,8181,NA,NA,NA,NA,112-39-0,C16995,LIPID,"FATTY ACID, METHYL ESTER",NA
CHEM100003915,Palmitic amide,palmitic_amide,NA,palmitic amide,NA,NA,NA,NA,NA,NA,NA,NA,100003915,42095,69421,NA,NA,NA,NA,629-54-9,NA,LIPID,"FATTY ACID, AMIDE",NA
HMDB03229,Palmitoleate (16:1n7),palmitoleate__16_1n7_,NA,palmitoleate (16:1n7),NA,palmitoleate (16:1n7),palmitoleate (16:1n7),NA,palmitoleate (16:1n7),HMDB03229,HMDB03229,NA,452,33447,445638,NA,NA,NA,NA,373-49-9,C08362,LIPID,LONG CHAIN FATTY ACID,NA
CHEM100004329,"Palmitoleoyl sphingomyelin* or Sphingomyelin (d18:2/16:0, d18:1/16:1)*",palmitoleoyl_sphingomyelin (sphingomyelin__d18_2_16_0__d1),NA,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,NA,palmitoleoyl sphingomyelin*,NA,NA,NA,NA,NA,100004329,42459,NA,NA,NA,NA,NA,NA,NA,LIPID,SPHINGOLIPID METABOLISM,NA
CHEM100009406,Palmitoleoylcarnitine*,palmitoleoylcarnitine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100009406,53223,NA,NA,NA,NA,NA,NA,NA,LIPID,CARNITINE METABOLISM,NA
CHEM100009334,Palmitoloelycholine,palmitoloelycholine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100009334,53257,NA,NA,NA,NA,NA,NA,NA,LIPID,PHOSPHOLIPID METABOLISM,NA
CHEM100008954,Palmitoyl dihydrosphingomyelin (d18:0/16:0)*,palmitoyl_dihydrosphingomyeli,NA,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,NA,NA,NA,NA,NA,NA,NA,NA,100008954,52434,9939965,NA,NA,NA,NA,NA,NA,LIPID,SPHINGOLIPID METABOLISM,NA
HMDB02100,Palmitoyl ethanolamide,palmitoyl_ethanolamide,NA,palmitoyl ethanolamide,NA,NA,palmitoyl ethanolamide,NA,NA,HMDB02100,HMDB02100,NA,1489,38165,4671,NA,NA,NA,NA,544-31-0,C16512,LIPID,ENDOCANNABINOID,NA
CHEM100002107,Palmitoyl sphingomyelin or Palmitoyl sphingomyelin (d18:1/16:0),palmitoyl_sphingomyelin,NA,palmitoyl sphingomyelin (d18:1/16:0),SM C16:0,palmitoyl sphingomyelin,palmitoyl sphingomyelin,NA,palmitoyl sphingomyelin,HMDB61712,HMDB61712,NA,100002107,37506,9939941,8115562,NA,"InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38(42)37(36-47-48(44,45)46-35-34-41(3,4)5)40-39(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/b32-30+/t37-,38+/m0/s1",RWKUXQNLWDTSLO-GWQJGLRPSA-N,6254-89-3,NA,LIPID,SPHINGOLIPID METABOLISM,NA
CHEM100006132,Palmitoyl-arachidonoyl-glycerophosphocholine (1)*,palmitoyl_arachidonoyl_gppc_1,NA,NA,NA,NA,palmitoyl-arachidonoyl-glycerophosphocholine (1)*,NA,NA,NA,NA,NA,100006132,48383,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006157,Palmitoyl-arachidonoyl-glycerophosphocholine (2)*,palmitoyl_arachidonoyl_gppc_2,NA,NA,NA,NA,palmitoyl-arachidonoyl-glycerophosphocholine (2)*,NA,NA,NA,NA,NA,100006157,48392,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006133,Palmitoyl-linoleoyl-glycerophosphocholine (1)*,palmitoyl_linoleoyl_gppc_1,NA,NA,NA,NA,palmitoyl-linoleoyl-glycerophosphocholine (1)*,NA,NA,NA,NA,NA,100006133,48385,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006134,Palmitoyl-linoleoyl-glycerophosphocholine (2)*,palmitoyl_linoleoyl_gppc_2,NA,NA,NA,NA,palmitoyl-linoleoyl-glycerophosphocholine (2)*,NA,NA,NA,NA,NA,100006134,48269,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006138,Palmitoyl-linoleoyl-glycerophosphoinositol (1)*,palmitoyl_linoleoyl_gppi_1,NA,NA,NA,NA,palmitoyl-linoleoyl-glycerophosphoinositol (1)*,NA,NA,NA,NA,NA,100006138,48304,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006142,Palmitoyl-oleoyl-glycerophosphocholine (1)*,palmitoyl_oleoyl_gppc_1,NA,NA,NA,NA,palmitoyl-oleoyl-glycerophosphocholine (1)*,NA,NA,NA,NA,NA,100006142,48267,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006159,Palmitoyl-oleoyl-glycerophosphoglycerol (2)*,palmitoyl_oleoyl_gppg_2,NA,NA,NA,NA,palmitoyl-oleoyl-glycerophosphoglycerol (2)*,NA,NA,NA,NA,NA,100006159,48391,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006160,Palmitoyl-palmitoyl-glycerophosphocholine (1)*,palmitoyl_palmitoyl_gppc_1,NA,NA,NA,NA,palmitoyl-palmitoyl-glycerophosphocholine (1)*,NA,NA,NA,NA,NA,100006160,48276,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
CHEM100006161,Palmitoyl-palmitoyl-glycerophosphocholine (2)*,palmitoyl_palmitoyl_gppc_2,NA,NA,NA,NA,palmitoyl-palmitoyl-glycerophosphocholine (2)*,NA,NA,NA,NA,NA,100006161,48389,NA,NA,NA,NA,NA,NA,NA,LIPID,LYSOLIPID,NA
HMDB00222,Palmitoylcarnitine,palmitoylcarnitine,C16 carnitine,palmitoylcarnitine,NA,palmitoylcarnitine,palmitoylcarnitine,NA,palmitoylcarnitine,HMDB00222,HMDB00222,NA,100000776,22189;44681,461,NA,NA,NA,NA,6865-14-1,C02990,LIPID,CARNITINE METABOLISM,NA
CHEM100009233,Palmitoylcholine,palmitoylcholine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100009233,52944,151731,NA,NA,NA,NA,NA,NA,LIPID,FATTY ACID METABOLISM (ACYL CHOLINE),NA
HMDB05017,Pantoprazole,pantoprazole,NA,NA,NA,NA,NA,NA,NA,HMDB05017,HMDB05017,NA,100002808,38609,4679,NA,NA,NA,NA,102625-70-7,C11806,XENOBIOTICS,DRUG,NA
HMDB00210,Pantothenate,pantothenate,pantothenate,pantothenate,NA,pantothenate,pantothenate,NA,pantothenate,HMDB00210,HMDB00210,NA,1024,1508,6613,NA,NA,NA,NA,137-08-6,C00864,COFACTORS AND VITAMINS,PANTOTHENATE AND COA METABOLISM,NA
HMDB01860,Paraxanthine,paraxanthine,NA,paraxanthine,NA,paraxanthine,paraxanthine,NA,paraxanthine,HMDB01860,HMDB01860,NA,100000453,18254,4687,NA,NA,NA,NA,611-59-6,C13747,XENOBIOTICS,XANTHINE METABOLISM,NA
CHEM100003442,Paroxetine,paroxetine,NA,paroxetine,NA,NA,NA,NA,NA,NA,NA,NA,100003442,40461,43815,NA,NA,NA,NA,110429-49-8,"D02362,C07415",XENOBIOTICS,DRUG,NA
HMDB00847,Pelargonate (9:0),pelargonate__9_0_,NA,NA,NA,pelargonate (9:0),pelargonate (9:0),NA,pelargonate (9:0),HMDB00847,HMDB00847,NA,437,12035,5461016;8158,NA,NA,NA,NA,112-05-0,C01601,LIPID,MEDIUM CHAIN FATTY ACID,NA
HMDB00826,Pentadecanoate (15:0),pentadecanoate__15_0_,NA,NA,NA,NA,pentadecanoate (15:0),NA,NA,HMDB00826,HMDB00826,NA,980,1361,13849,NA,NA,NA,NA,1002-84-2,C16537,LIPID,LONG CHAIN FATTY ACID,NA
CHEM100002316,Pentaethylene glycol,pentaethylene_glycol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100002316,38158,62551,NA,NA,NA,NA,4792-15-8,NA,XENOBIOTICS,CHEMICAL,NA
CHEM100002304,Pentobarbital,pentobarbital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100002304,38156,4737,NA,NA,NA,NA,76-74-4,"C07423,D00499,D02253,C07422,D00500",XENOBIOTICS,DRUG,NA
HMDB14928,Perindopril,perindopril,NA,NA,NA,NA,NA,NA,NA,HMDB14928,HMDB14928,NA,NA,52372,107807,NA,NA,NA,NA,82834-16-0,"C07706,D03753",XENOBIOTICS,DRUG,NA
HMDB15305,Phenobarbital,phenobarbital,NA,NA,NA,NA,NA,NA,NA,HMDB15305,HMDB15305,NA,100001045,27733,4763,NA,NA,NA,NA,50-06-6,"D00506,C07434",XENOBIOTICS,DRUG,NA
HMDB60015,Phenol sulfate,phenol_sulfate,NA,phenol sulfate,NA,phenol sulfate,phenol sulfate,NA,phenol sulfate,HMDB60015,HMDB60015,NA,100001510,32553,74426,NA,NA,NA,NA,937-34-8,C02180,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
CHEM100001139,Phenolphthalein beta-D-glucuronide,phenolphthalein_beta_d_glucur,NA,phenolphthalein beta-D-glucuronide,NA,phenolphthalein beta-D-glucuronide,NA,NA,NA,NA,NA,NA,100001139,32396,3032634,NA,NA,NA,NA,6820-54-8,NA,XENOBIOTICS,DETOXIFICATION METABOLISM; CHEMICAL,NA
HMDB00209,Phenylacetate,phenylacetate,NA,phenylacetate,NA,phenylacetate,phenylacetate,NA,phenylacetate,HMDB00209,HMDB00209,NA,100000011,15958,999,NA,NA,NA,NA,103-82-2,C07086,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
CHEM100006108,Phenylacetylcarnitine,phenylacetylcarnitine,NA,NA,NA,NA,phenylacetylcarnitine,NA,NA,NA,NA,NA,100006108,48425,NA,NA,NA,NA,NA,287108-21-8,NA,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
HMDB59772,Phenylacetylglutamate,phenylacetylglutamate,NA,NA,NA,NA,NA,NA,NA,HMDB59772,HMDB59772,NA,100009045,52925,11579826,NA,NA,NA,NA,NA,NA,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
HMDB06344,Phenylacetylglutamine,phenylacetylglutamine,NA,phenylacetylglutamine,NA,phenylacetylglutamine,phenylacetylglutamine,NA,phenylacetylglutamine,HMDB06344,HMDB06344,NA,100001417,35126,306137;92258,NA,NA,NA,NA,28047-15-6,"C04148,C05597",AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
HMDB00821,Phenylacetylglycine,phenylacetylglycine,NA,NA,NA,NA,NA,NA,NA,HMDB00821,HMDB00821,NA,100001275,33945,68144,NA,NA,NA,NA,500-98-1,C05598,AMINO ACID,PHENYLALANINE & TYROSINE METABOLISM,NA
